Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Country,City,Region,Product_ID,Category,Sub_Category,Product_Name,Sales
6199,IN-2016-149909,13-11-2016,17-11-2016,Standard Class,RA-19915,Consumer,India,Delhi,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,50.97
6200,IN-2016-149909,13-11-2016,17-11-2016,Standard Class,RA-19915,Consumer,India,Delhi,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,96.08
6201,IN-2016-146675,16-04-2016,20-04-2016,Standard Class,SB-20185,Consumer,India,Delhi,Central,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1439.968
6202,IN-2016-146675,16-04-2016,20-04-2016,Standard Class,SB-20185,Consumer,India,Delhi,Central,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,43.56
6203,IN-2017-118332,16-12-2017,23-12-2017,Standard Class,PK-19075,Consumer,India,Delhi,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92
6204,IN-2017-133669,21-10-2017,27-10-2017,Standard Class,SV-20935,Consumer,India,Delhi,East,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,235.152
6205,IN-2018-145660,01-12-2018,03-12-2018,First Class,MG-17650,Home Office,India,Delhi,East,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712
6206,IN-2017-133697,20-10-2017,24-10-2017,Second Class,CM-12445,Consumer,India,Delhi,Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2 x 7",51.016
6207,IN-2017-133697,20-10-2017,24-10-2017,Second Class,CM-12445,Consumer,India,Delhi,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,25.248
6208,IN-2017-133697,20-10-2017,24-10-2017,Second Class,CM-12445,Consumer,India,Delhi,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,56.686
6209,IN-2018-148138,29-09-2018,03-10-2018,Standard Class,ME-18010,Corporate,India,Delhi,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168
6210,IN-2018-119809,18-08-2018,25-08-2018,Standard Class,YS-21880,Corporate,India,Delhi,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2793.528
6211,IN-2018-119809,18-08-2018,25-08-2018,Standard Class,YS-21880,Corporate,India,Delhi,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02
6212,IN-2018-119809,18-08-2018,25-08-2018,Standard Class,YS-21880,Corporate,India,Delhi,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14, Brown",65.94
6213,IN-2018-149944,12-11-2018,16-11-2018,Second Class,MB-17305,Consumer,India,Delhi,West,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24
6214,IN-2018-149944,12-11-2018,16-11-2018,Second Class,MB-17305,Consumer,India,Delhi,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12
6215,IN-2015-128538,11-10-2015,15-10-2015,Standard Class,AS-10240,Consumer,India,Delhi,West,OFF-EN-10001219,Office Supplies,Envelopes,#10- 4 1/8 x 9 1/2 Security-Tint Envelopes,7.64
6216,IN-2016-161711,28-11-2016,03-12-2016,Standard Class,MC-17425,Corporate,India,Delhi,East,FUR-FU-10000087,Furniture,Furnishings,Executive Impressions 14 Two-Color Numerals Wall Clock,68.16
6217,IN-2016-161711,28-11-2016,03-12-2016,Standard Class,MC-17425,Corporate,India,Delhi,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,62.24
6218,IN-2016-129553,27-07-2016,02-08-2016,Standard Class,PG-18820,Consumer,India,Delhi,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97
6219,IN-2017-160220,20-10-2017,26-10-2017,Standard Class,JS-16030,Consumer,India,Delhi,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7
6220,IN-2017-160220,20-10-2017,26-10-2017,Standard Class,JS-16030,Consumer,India,Delhi,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98
6221,IN-2017-160220,20-10-2017,26-10-2017,Standard Class,JS-16030,Consumer,India,Delhi,Central,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,20.86
6222,IN-2018-157224,14-09-2018,18-09-2018,Second Class,JB-16000,Consumer,India,Delhi,West,OFF-LA-10000121,Office Supplies,Labels,Avery 48,56.7
6223,IN-2018-140627,23-12-2018,27-12-2018,Standard Class,DK-12985,Consumer,India,Delhi,South,FUR-FU-10000087,Furniture,Furnishings,Executive Impressions 14 Two-Color Numerals Wall Clock,72.704
6224,IN-2018-140627,23-12-2018,27-12-2018,Standard Class,DK-12985,Consumer,India,Delhi,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,12.264
6225,IN-2018-140627,23-12-2018,27-12-2018,Standard Class,DK-12985,Consumer,India,Delhi,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,218.352
6226,IN-2016-133445,05-10-2016,09-10-2016,Standard Class,JF-15490,Consumer,India,Delhi,West,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",66.294
6227,IN-2016-133445,05-10-2016,09-10-2016,Standard Class,JF-15490,Consumer,India,Delhi,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,291.168
6228,IN-2015-148782,02-11-2015,07-11-2015,Standard Class,PO-18850,Consumer,India,Delhi,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB�Headset�-�headset�- Full size, Binaural",88.776
6229,IN-2017-148208,22-01-2017,27-01-2017,Standard Class,BT-11530,Home Office,India,Delhi,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376
6230,IN-2017-148208,22-01-2017,27-01-2017,Standard Class,BT-11530,Home Office,India,Delhi,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",55.176
6231,IN-2018-127656,11-07-2018,17-07-2018,Standard Class,NW-18400,Consumer,India,Delhi,Central,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,30.32
6232,IN-2018-142188,11-09-2018,11-09-2018,Same Day,JF-15415,Consumer,India,Delhi,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,177.568
6233,IN-2018-142188,11-09-2018,11-09-2018,Same Day,JF-15415,Consumer,India,Delhi,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44
6234,IN-2018-142188,11-09-2018,11-09-2018,Same Day,JF-15415,Consumer,India,Delhi,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,71.28
6235,IN-2018-142188,11-09-2018,11-09-2018,Same Day,JF-15415,Consumer,India,Delhi,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1471.96
6236,IN-2018-142188,11-09-2018,11-09-2018,Same Day,JF-15415,Consumer,India,Delhi,West,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,79.96
6237,IN-2017-144400,23-02-2017,27-02-2017,Standard Class,AC-10420,Corporate,India,Delhi,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576
6238,IN-2017-155180,22-01-2017,29-01-2017,Standard Class,TB-21280,Consumer,India,Delhi,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.336
6239,IN-2016-134075,12-12-2016,16-12-2016,Standard Class,HA-14905,Consumer,India,Delhi,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5
6240,IN-2016-134075,12-12-2016,16-12-2016,Standard Class,HA-14905,Consumer,India,Delhi,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38
6241,IN-2017-131912,29-10-2017,01-11-2017,Second Class,LH-17155,Consumer,India,Delhi,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3",11.744
6242,IN-2018-141572,28-05-2018,31-05-2018,Second Class,LO-17170,Corporate,India,Delhi,East,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44
6243,IN-2015-134621,21-12-2015,28-12-2015,Standard Class,DP-13390,Home Office,India,Delhi,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24
6244,IN-2017-165561,24-11-2017,28-11-2017,Standard Class,CR-12580,Home Office,India,Delhi,West,OFF-SU-10004782,Office Supplies,Supplies,Elite 5 Scissors,25.35
6245,IN-2016-112305,20-11-2016,25-11-2016,Standard Class,KB-16405,Home Office,India,Delhi,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,119.04
6246,IN-2016-112305,20-11-2016,25-11-2016,Standard Class,KB-16405,Home Office,India,Delhi,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14
6247,IN-2016-112305,20-11-2016,25-11-2016,Standard Class,KB-16405,Home Office,India,Delhi,West,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98
6248,IN-2018-121580,29-05-2018,04-06-2018,Standard Class,ML-17410,Consumer,India,Delhi,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,43.41
6249,IN-2018-121580,29-05-2018,04-06-2018,Standard Class,ML-17410,Consumer,India,Delhi,Central,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,6.24
6250,IN-2018-121580,29-05-2018,04-06-2018,Standard Class,ML-17410,Consumer,India,Delhi,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16
6251,IN-2018-121580,29-05-2018,04-06-2018,Standard Class,ML-17410,Consumer,India,Delhi,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98
6252,IN-2015-101147,02-12-2015,04-12-2015,First Class,MC-17575,Consumer,India,Delhi,Central,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,2.394
6253,IN-2015-165806,07-04-2015,07-04-2015,Same Day,VM-21685,Home Office,India,Delhi,South,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32
6254,IN-2015-165806,07-04-2015,07-04-2015,Same Day,VM-21685,Home Office,India,Delhi,South,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,200.97
6255,IN-2016-151624,08-09-2016,14-09-2016,Standard Class,VW-21775,Corporate,India,Delhi,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,21.36
6256,IN-2018-139444,09-09-2018,15-09-2018,Standard Class,GK-14620,Corporate,India,Delhi,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,9.856
6257,IN-2016-133977,06-09-2016,08-09-2016,Second Class,AT-10435,Home Office,India,Delhi,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444
6258,IN-2018-141425,02-11-2018,06-11-2018,Second Class,AR-10825,Corporate,India,Delhi,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,384.592
6259,IN-2016-133536,28-03-2016,30-03-2016,Second Class,JH-15820,Consumer,India,Delhi,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,22.92
6260,IN-2016-150441,13-08-2016,17-08-2016,Second Class,RA-19285,Consumer,India,Delhi,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,11.36
6261,IN-2016-162607,12-05-2016,18-05-2016,Standard Class,RO-19780,Consumer,India,Delhi,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,14.592
6262,IN-2018-103506,23-07-2018,27-07-2018,Standard Class,LR-17035,Corporate,India,Delhi,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4 x 2",41.4
6263,IN-2017-132479,24-09-2017,26-09-2017,First Class,MK-17905,Corporate,India,Delhi,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,442.372
6264,IN-2018-160724,05-05-2018,10-05-2018,Standard Class,YS-21880,Corporate,India,Delhi,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5
6265,IN-2017-115952,06-10-2017,06-10-2017,Same Day,JH-15910,Consumer,India,Delhi,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85
6266,IN-2015-146731,03-11-2015,08-11-2015,Standard Class,AT-10735,Consumer,India,Delhi,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6 x 9",3.488
6267,IN-2015-146731,03-11-2015,08-11-2015,Standard Class,AT-10735,Consumer,India,Delhi,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.856
6268,IN-2016-115392,01-10-2016,04-10-2016,Second Class,RM-19675,Home Office,India,Delhi,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,311.98
6269,IN-2016-115392,01-10-2016,04-10-2016,Second Class,RM-19675,Home Office,India,Delhi,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,22.45
6270,IN-2018-102379,02-12-2018,06-12-2018,Standard Class,BB-11545,Corporate,India,Delhi,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,39.992
6271,IN-2018-102379,02-12-2018,06-12-2018,Standard Class,BB-11545,Corporate,India,Delhi,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056
6272,IN-2018-102379,02-12-2018,06-12-2018,Standard Class,BB-11545,Corporate,India,Delhi,West,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9
6273,IN-2018-149706,11-12-2018,12-12-2018,First Class,AS-10285,Corporate,India,Delhi,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.312
6274,IN-2017-139087,17-07-2017,22-07-2017,Second Class,DK-13375,Consumer,India,Delhi,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42
6275,IN-2017-139087,17-07-2017,22-07-2017,Second Class,DK-13375,Consumer,India,Delhi,West,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,428.4
6276,IN-2017-139087,17-07-2017,22-07-2017,Second Class,DK-13375,Consumer,India,Delhi,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",24.75
6277,IN-2017-139087,17-07-2017,22-07-2017,Second Class,DK-13375,Consumer,India,Delhi,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,87.71
6278,IN-2017-139087,17-07-2017,22-07-2017,Second Class,DK-13375,Consumer,India,Delhi,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52
6279,IN-2017-139087,17-07-2017,22-07-2017,Second Class,DK-13375,Consumer,India,Delhi,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.784
6280,IN-2017-139087,17-07-2017,22-07-2017,Second Class,DK-13375,Consumer,India,Delhi,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12 X 8 1/2",12.816
6281,IN-2018-152226,12-05-2018,16-05-2018,Standard Class,JH-15910,Consumer,India,Delhi,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904
6282,IN-2016-116484,20-11-2016,26-11-2016,Standard Class,JK-15205,Consumer,India,Delhi,East,FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,63.824
6283,IN-2016-116484,20-11-2016,26-11-2016,Standard Class,JK-15205,Consumer,India,Delhi,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19 Center-Weighted Shelf, Gray",141.552
6284,IN-2017-100944,24-09-2017,28-09-2017,Standard Class,EH-13765,Corporate,India,Delhi,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2 x 12 1/2, 100/Box",304.9
6285,IN-2017-100944,24-09-2017,28-09-2017,Standard Class,EH-13765,Corporate,India,Delhi,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,563.24
6286,IN-2017-125080,21-10-2017,26-10-2017,Standard Class,VW-21775,Corporate,India,Delhi,East,FUR-TA-10003238,Furniture,Tables,Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables,661.176
6287,IN-2017-121020,24-10-2017,31-10-2017,Standard Class,CG-12040,Home Office,India,Delhi,South,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976
6288,IN-2015-100090,08-07-2015,12-07-2015,Standard Class,EB-13705,Corporate,India,Delhi,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,502.488
6289,IN-2015-100090,08-07-2015,12-07-2015,Standard Class,EB-13705,Corporate,India,Delhi,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2, Blue",196.704
6290,IN-2016-139675,13-03-2016,18-03-2016,Second Class,NF-18595,Home Office,India,Delhi,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Managers Chair,915.136
6291,IN-2016-139675,13-03-2016,18-03-2016,Second Class,NF-18595,Home Office,India,Delhi,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76
6292,IN-2018-143756,02-12-2018,05-12-2018,First Class,ME-17725,Consumer,India,Delhi,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96
6293,IN-2016-151253,22-04-2016,26-04-2016,Standard Class,AZ-10750,Consumer,India,Delhi,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB�Headset�-�headset�- Full size, Binaural",88.776
6294,IN-2016-151253,22-04-2016,26-04-2016,Standard Class,AZ-10750,Consumer,India,Delhi,West,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14
6295,IN-2015-141152,16-09-2015,19-09-2015,First Class,RF-19345,Corporate,India,Delhi,East,OFF-BI-10002931,Office Supplies,Binders,Avery Trapezoid Extra Heavy Duty 4 Binders,33.552
6296,IN-2015-141313,28-12-2015,01-01-2016,Standard Class,AJ-10780,Corporate,India,Delhi,East,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1737.18
6297,IN-2015-141313,28-12-2015,01-01-2016,Standard Class,AJ-10780,Corporate,India,Delhi,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25
6298,IN-2015-141313,28-12-2015,01-01-2016,Standard Class,AJ-10780,Corporate,India,Delhi,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,141.76
6299,IN-2015-169852,21-10-2015,26-10-2015,Standard Class,SF-20965,Corporate,India,Delhi,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,36.36
6300,IN-2018-107314,30-11-2018,03-12-2018,First Class,MZ-17335,Home Office,India,Delhi,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,25.83
6301,IN-2015-161305,06-06-2015,12-06-2015,Standard Class,SB-20170,Consumer,India,Delhi,Central,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3 Capacity, Black, 1040 sheets",24.588
6302,IN-2015-161305,06-06-2015,12-06-2015,Standard Class,SB-20170,Consumer,India,Delhi,Central,OFF-EN-10000461,Office Supplies,Envelopes,#10- 4 1/8 x 9 1/2 Recycled Envelopes,13.984
6303,IN-2018-166919,23-11-2018,27-11-2018,Standard Class,AH-10210,Consumer,India,Delhi,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,195.96
6304,IN-2018-162712,18-06-2018,20-06-2018,Second Class,NK-18490,Home Office,India,Delhi,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352
6305,IN-2018-107552,05-05-2018,05-05-2018,Same Day,AI-10855,Consumer,India,Delhi,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,6.68
6306,IN-2017-163328,04-11-2017,06-11-2017,Second Class,TP-21565,Corporate,India,Delhi,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.584
6307,IN-2017-163328,04-11-2017,06-11-2017,Second Class,TP-21565,Corporate,India,Delhi,West,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784
6308,IN-2017-163328,04-11-2017,06-11-2017,Second Class,TP-21565,Corporate,India,Delhi,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,47.952
6309,IN-2017-163328,04-11-2017,06-11-2017,Second Class,TP-21565,Corporate,India,Delhi,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.352
6310,IN-2017-163328,04-11-2017,06-11-2017,Second Class,TP-21565,Corporate,India,Delhi,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.184
6311,IN-2017-163328,04-11-2017,06-11-2017,Second Class,TP-21565,Corporate,India,Delhi,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,15.176
6312,IN-2015-112837,11-09-2015,16-09-2015,Standard Class,LW-17125,Consumer,India,Delhi,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95
6313,IN-2018-120019,16-02-2018,21-02-2018,Standard Class,NG-18355,Corporate,India,Delhi,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51
6314,IN-2018-120019,16-02-2018,21-02-2018,Standard Class,NG-18355,Corporate,India,Delhi,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99
6315,IN-2015-100762,24-11-2015,29-11-2015,Standard Class,NG-18355,Corporate,India,Delhi,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",151.92
6316,IN-2015-100762,24-11-2015,29-11-2015,Standard Class,NG-18355,Corporate,India,Delhi,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62
6317,IN-2015-100762,24-11-2015,29-11-2015,Standard Class,NG-18355,Corporate,India,Delhi,Central,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,144.12
6318,IN-2015-100762,24-11-2015,29-11-2015,Standard Class,NG-18355,Corporate,India,Delhi,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96
6319,IN-2018-161459,25-11-2018,29-11-2018,Second Class,EB-13750,Corporate,India,Delhi,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,39.96
6320,IN-2018-161459,25-11-2018,29-11-2018,Second Class,EB-13750,Corporate,India,Delhi,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 200/Messages",34.08
6321,IN-2018-160017,28-09-2018,02-10-2018,Standard Class,SP-20860,Corporate,India,Delhi,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368
6322,IN-2015-123316,13-10-2015,17-10-2015,Standard Class,SP-20545,Corporate,India,Delhi,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752
6323,IN-2015-141299,03-06-2015,07-06-2015,Second Class,RB-19795,Home Office,India,Delhi,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28
6324,IN-2015-104402,17-06-2015,23-06-2015,Standard Class,DB-13660,Consumer,India,Delhi,East,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,65.97
6325,IN-2016-110289,29-10-2016,02-11-2016,Standard Class,NB-18655,Corporate,India,Delhi,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4
6326,IN-2016-110289,29-10-2016,02-11-2016,Standard Class,NB-18655,Corporate,India,Delhi,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",210.84
6327,IN-2015-167927,20-01-2015,26-01-2015,Standard Class,XP-21865,Consumer,India,Delhi,Central,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold N Roll Cart System,13.98
6328,IN-2015-167927,20-01-2015,26-01-2015,Standard Class,XP-21865,Consumer,India,Delhi,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94
6329,IN-2015-167927,20-01-2015,26-01-2015,Standard Class,XP-21865,Consumer,India,Delhi,Central,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2 x 11, Executive Red",19.05
6330,IN-2015-167927,20-01-2015,26-01-2015,Standard Class,XP-21865,Consumer,India,Delhi,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",247.716
6331,IN-2015-167927,20-01-2015,26-01-2015,Standard Class,XP-21865,Consumer,India,Delhi,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,66.58
6332,IN-2015-167927,20-01-2015,26-01-2015,Standard Class,XP-21865,Consumer,India,Delhi,Central,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92
6333,IN-2015-167927,20-01-2015,26-01-2015,Standard Class,XP-21865,Consumer,India,Delhi,Central,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,14.73
6334,IN-2015-167927,20-01-2015,26-01-2015,Standard Class,XP-21865,Consumer,India,Delhi,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.7
6335,IN-2015-133305,11-07-2015,15-07-2015,Standard Class,MH-17455,Consumer,India,Delhi,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12
6336,IN-2015-133305,11-07-2015,15-07-2015,Standard Class,MH-17455,Consumer,India,Delhi,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28
6337,IN-2017-165995,30-08-2017,06-09-2017,Standard Class,BG-11740,Consumer,India,Delhi,West,FUR-FU-10000672,Furniture,Furnishings,Executive Impressions 10 Spectator Wall Clock,47.04
6338,IN-2017-165995,30-08-2017,06-09-2017,Standard Class,BG-11740,Consumer,India,Delhi,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96
6339,IN-2018-143112,05-10-2018,09-10-2018,Standard Class,TS-21370,Corporate,India,Delhi,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8
